Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-May-2022,1558.45,1589.25,1557.55,1585.25,1580.192444308085488630,316159,23919,499592063.00,172191,54.46,31.70,26.80
4-May-2022,1545.00,1569.95,1530.50,1535.95,1541.651039385533764822,3945408,28383,6082442344.00,3788788,96.03,39.45,-9.05
2-May-2022,1551.00,1552.25,1530.60,1541.25,1537.758965522685292731,443393,40650,681831561.00,287272,64.79,21.65,-9.75
29-April-2022,1591.65,1597.40,1561.10,1567.90,1579.492490748114489155,213470,23234,337174262.00,118027,55.29,36.30,-23.75
28-April-2022,1567.70,1601.40,1557.90,1583.30,1581.681040274117997122,325991,22221,515613784.00,158824,48.72,43.50,15.60
27-April-2022,1579.40,1579.40,1550.50,1553.20,1557.290190626420340614,149612,9472,232989300.00,99566,66.55,28.90,-26.20
26-April-2022,1574.20,1592.00,1567.00,1579.75,1583.784986151994547800,344815,21830,546112820.00,238569,69.19,25.00,5.55
25-April-2022,1575.70,1575.70,1554.10,1561.45,1561.573546653639472398,450340,45028,703239031.00,335590,74.52,21.60,-14.25
22-April-2022,1617.00,1617.00,1583.00,1585.70,1598.769320336964671635,226730,14448,362488968.00,159551,70.37,34.00,-31.30
21-April-2022,1595.05,1626.60,1589.20,1618.50,1613.160910566797668579,338163,28569,545511333.00,174810,51.69,37.40,23.45
20-April-2022,1575.00,1596.00,1563.15,1587.85,1583.289350040480618421,590406,43893,934783532.00,341258,57.80,32.85,12.85
19-April-2022,1644.00,1644.00,1550.40,1563.95,1591.127402689241507725,982805,107960,1563767967.00,644640,65.59,93.60,-80.05
18-April-2022,1608.00,1650.90,1592.05,1621.45,1626.503812455293710209,1544805,147511,2512631222.00,949607,61.47,58.85,13.45
13-April-2022,1759.45,1759.45,1732.25,1748.65,1746.524574194734775629,201207,10285,351412970.00,86704,43.09,27.20,-10.80
12-April-2022,1759.00,1759.00,1727.50,1741.45,1741.757518982348880780,324512,40592,565221216.00,169548,52.25,31.50,-17.55
11-April-2022,1818.95,1818.95,1763.00,1766.65,1774.424081360465471591,556339,48130,987181319.00,348541,62.65,55.95,-52.30
8-April-2022,1823.70,1838.00,1808.40,1815.10,1822.723761281612433426,188138,13947,342923603.00,77839,41.37,29.60,-8.60
7-April-2022,1825.00,1828.00,1807.80,1811.50,1818.971608781658397379,185022,9910,336549765.00,123646,66.83,20.20,-13.50
6-April-2022,1853.10,1856.95,1822.10,1828.45,1835.732901096135769848,270222,22947,496055416.00,151785,56.17,34.85,-24.65
5-April-2022,1886.00,1889.75,1857.20,1861.10,1872.938479124305987210,189838,11263,355554895.00,113174,59.62,32.55,-24.90
4-April-2022,1895.20,1895.20,1873.50,1882.45,1884.805331252976160322,296103,15557,558096513.00,153197,51.74,21.70,-12.75
1-April-2022,1894.00,1909.95,1878.95,1902.35,1893.543616077088880436,189288,10267,358425084.00,102029,53.90,31.00,8.35
31-March-2022,1908.00,1912.90,1894.30,1907.20,1902.197828072221549836,181774,10072,345770108.00,97253,53.50,18.60,-0.80
30-March-2022,1907.00,1918.50,1895.20,1917.70,1916.060521166420083043,628590,6721,1204416483.00,579645,92.21,23.30,10.70
29-March-2022,1872.90,1889.35,1860.60,1885.90,1869.031196312507759031,249709,11533,466713911.00,206883,82.85,28.75,13.00
28-March-2022,1873.80,1880.40,1853.00,1873.45,1866.226180575073275095,174343,6695,325363471.00,106540,61.11,27.40,-0.35
25-March-2022,1887.00,1894.80,1858.00,1876.40,1874.126850556756462189,220204,13073,412690229.00,125571,57.02,36.80,-10.60
24-March-2022,1853.00,1894.10,1853.00,1886.85,1884.063007785026556399,82466,5291,155371140.00,37085,44.97,41.10,33.85
23-March-2022,1896.15,1900.00,1857.10,1871.85,1884.400440087790122474,175874,7182,331417043.00,109830,62.45,42.90,-24.30
22-March-2022,1854.70,1889.90,1840.00,1887.30,1866.276805316171989173,152591,6602,284777044.00,92197,60.42,49.90,32.60
21-March-2022,1876.00,1886.55,1841.50,1852.60,1866.421296062275691250,356094,10445,664621425.00,241390,67.79,45.05,-23.40
17-March-2022,1922.60,1924.00,1833.85,1854.40,1892.415167099410866390,299253,11248,566310916.00,151204,50.53,90.15,-68.20
16-March-2022,1873.00,1893.90,1851.00,1888.65,1875.402482170503286718,197005,7353,369463666.00,92149,46.77,42.90,15.65
15-March-2022,1893.00,1893.00,1830.00,1839.15,1854.471772350801630179,319474,20548,592455515.00,160318,50.18,63.00,-53.85
14-March-2022,1827.00,1894.70,1827.00,1890.80,1871.421723543590079538,442681,26454,828442840.00,249747,56.42,67.70,63.80
11-March-2022,1814.00,1833.00,1811.25,1822.30,1826.202677156108730112,170330,9472,311057102.00,98591,57.88,21.75,8.30
10-March-2022,1838.00,1847.70,1810.10,1824.80,1822.200761199741682412,334472,21354,609475133.00,169691,50.73,37.60,-13.20
9-March-2022,1794.00,1831.00,1788.95,1813.45,1824.186608695775233895,2826476,35553,5156019669.00,295089,10.44,42.05,19.45
8-March-2022,1715.00,1800.00,1715.00,1778.45,1767.018360588924550410,294435,17047,520272051.00,96133,32.65,85.00,63.45
7-March-2022,1695.00,1750.60,1695.00,1739.55,1731.434208821785339597,548075,36829,948955804.00,229089,41.80,55.60,44.55
4-March-2022,1697.00,1735.75,1681.00,1723.55,1711.086393394278973754,169550,9101,290114698.00,48399,28.55,54.75,26.55
3-March-2022,1720.00,1733.70,1705.60,1720.55,1723.707745514512642110,343218,14325,591607525.00,156336,45.55,28.10,0.55
2-March-2022,1710.00,1714.20,1691.00,1703.10,1703.001326271953648379,220920,15854,376227053.00,114226,51.70,23.20,-6.90
28-February-2022,1684.00,1727.95,1665.00,1717.30,1696.618993422511270416,135310,8840,229569516.00,37024,27.36,62.95,33.30
25-February-2022,1706.00,1718.90,1677.20,1693.90,1689.428687215611162010,2867333,17014,4844154626.00,177258,6.18,41.70,-12.10
24-February-2022,1682.00,1714.70,1670.15,1677.50,1689.643046204679089762,731809,56612,1236495988.00,359692,49.15,44.55,-4.50
23-February-2022,1750.00,1758.00,1733.65,1743.35,1743.779485972509885144,212440,10630,370448514.00,127361,59.95,24.35,-6.65
22-February-2022,1690.05,1750.00,1690.05,1734.15,1719.228142135694237833,207717,10566,357112912.00,69651,33.53,59.95,44.10
21-February-2022,1698.00,1737.00,1691.15,1730.60,1716.107236647250468950,202580,14881,347649004.00,103706,51.19,45.85,32.60
18-February-2022,1703.30,1722.50,1703.30,1707.10,1711.413329711539187058,265062,14680,453630640.00,79292,29.91,19.20,3.80
17-February-2022,1747.00,1747.40,1720.50,1725.35,1736.025589241403063820,127749,7390,221775533.00,81512,63.81,26.90,-21.65
16-February-2022,1739.95,1755.10,1727.20,1732.75,1741.487285102092261154,198350,14396,345424003.00,85600,43.16,27.90,-7.20
15-February-2022,1695.00,1746.00,1691.00,1738.25,1728.943258992901745210,599584,20402,1036646715.00,457474,76.30,55.00,43.25
14-February-2022,1690.00,1718.45,1678.40,1683.00,1699.754379338023513858,169432,13100,287992784.00,92135,54.38,40.05,-7.00
11-February-2022,1740.00,1748.35,1713.25,1721.00,1721.870176111578315800,203337,13014,350119916.00,135209,66.50,35.10,-19.00
10-February-2022,1757.00,1774.00,1749.00,1768.85,1760.263798808173736498,235437,14756,414431228.00,124114,52.72,25.00,11.85
9-February-2022,1730.00,1742.80,1725.05,1737.50,1735.883929679420889348,48350,4028,83929988.00,16489,34.10,17.75,7.50
8-February-2022,1712.00,1724.70,1696.00,1716.55,1713.091235181857439369,143574,8074,245955361.00,87393,60.87,28.70,4.55
7-February-2022,1725.00,1732.30,1696.00,1714.85,1712.910726870890268017,146147,14249,250336764.00,67869,46.44,36.30,-10.15
4-February-2022,1725.00,1754.00,1710.30,1740.95,1735.325872422053629466,219991,16247,381756074.00,96023,43.65,43.70,15.95
3-February-2022,1779.90,1779.90,1733.70,1738.70,1757.118653039329574802,281493,21684,494616601.00,161464,57.36,46.20,-41.20
2-February-2022,1780.00,1792.95,1771.55,1788.10,1785.589903517867529905,316328,16890,564832083.00,219740,69.47,21.40,8.10
1-February-2022,1763.00,1780.00,1735.00,1772.15,1766.816052350807312042,351475,23446,620991672.00,182405,51.90,45.00,9.15
31-January-2022,1719.45,1749.65,1714.65,1736.70,1735.716354888513877419,139255,8138,241707181.00,56989,40.92,35.00,17.25
28-January-2022,1685.00,1727.10,1680.00,1685.25,1703.572000793821155333,246907,13998,420623852.00,145674,59.00,47.10,0.25
27-January-2022,1704.00,1704.00,1665.05,1678.50,1680.028724332995010327,281782,19957,473401854.00,153581,54.50,38.95,-25.50
25-January-2022,1725.00,1739.95,1700.55,1722.10,1718.666338092332939932,375359,38827,645116878.00,203820,54.30,39.40,-2.90
24-January-2022,1770.00,1770.00,1728.45,1736.90,1744.937336455033741908,464704,41875,810879360.00,257318,55.37,41.55,-33.10
21-January-2022,1800.00,1808.30,1776.30,1786.05,1787.949471338499585854,339253,39300,606567222.00,191441,56.43,32.00,-13.95
20-January-2022,1854.00,1854.00,1815.90,1824.15,1829.539446511469142545,234368,26582,428785501.00,131703,56.19,38.10,-29.85
19-January-2022,1918.50,1918.50,1864.25,1867.70,1882.867964726370002593,269890,22956,508167235.00,135802,50.32,54.25,-50.80
18-January-2022,1930.00,1944.00,1912.00,1920.95,1925.336076817558299039,59778,5263,115092740.00,22160,37.07,32.00,-9.05
17-January-2022,1935.00,1953.70,1931.15,1939.35,1942.509312301590870257,111197,6838,216001208.00,51739,46.53,22.55,4.35
14-January-2022,1879.00,1932.95,1879.00,1928.20,1914.843965713418796935,421856,25093,807788416.00,220976,52.38,53.95,49.20
13-January-2022,1882.40,1912.00,1867.55,1897.00,1893.431336354505263324,632205,36594,1197036758.00,258074,40.82,44.45,14.60
12-January-2022,1873.00,1889.00,1860.60,1877.60,1874.810823236141476471,293646,17694,550530699.00,180890,61.60,28.40,4.60
11-January-2022,1852.00,1869.95,1850.75,1856.05,1860.897583694044161963,182510,11939,339632418.00,75446,41.34,19.20,4.05
10-January-2022,1815.05,1869.50,1813.80,1851.10,1852.493754079816413329,246641,13869,456900912.00,77666,31.49,55.70,36.05
7-January-2022,1817.80,1835.80,1808.00,1813.15,1817.786918656638356598,296361,16305,538721149.00,144688,48.82,27.80,-4.65
6-January-2022,1827.15,1827.15,1800.00,1818.20,1810.332545399819404033,498350,33945,902179224.00,278286,55.84,27.15,-8.95
5-January-2022,1896.00,1900.80,1840.00,1844.95,1857.404779765737136511,169297,10265,314453057.00,101876,60.18,60.80,-51.05
4-January-2022,1899.00,1906.00,1878.00,1896.25,1886.005260101370970929,328891,8786,620290156.00,141436,43.00,28.00,-2.75
3-January-2022,1890.00,1914.00,1888.95,1897.15,1905.479447997556528419,324129,14765,617621148.00,212308,65.50,25.05,7.15
31-December-2021,1888.10,1898.50,1872.00,1889.65,1884.225190157488133775,151059,7773,284629173.00,78218,51.78,26.50,1.55
30-December-2021,1884.45,1909.20,1875.00,1892.65,1895.668442065065458299,218918,6832,414995944.00,108640,49.63,34.20,8.20
29-December-2021,1884.95,1893.20,1876.65,1885.05,1886.025602072375787581,165221,6209,311611036.00,92702,56.11,16.55,0.10
28-December-2021,1875.00,1895.00,1875.00,1887.45,1886.945092590374434036,166972,11732,315066996.00,90209,54.03,20.00,12.45
27-December-2021,1859.00,1874.25,1845.00,1866.25,1862.755720820238354544,160685,10402,299316903.00,100566,62.59,29.25,7.25
24-December-2021,1871.95,1913.00,1854.20,1863.65,1864.930957420042328355,135134,6910,252015580.00,47282,34.99,58.80,-8.30
23-December-2021,1830.00,1861.65,1827.05,1856.80,1848.616485441585115379,165540,7608,306019973.00,62694,37.87,34.60,26.80
22-December-2021,1829.90,1829.90,1812.40,1824.45,1820.110046671579464505,150627,6935,274157716.00,91149,60.51,17.50,-5.45
21-December-2021,1800.00,1838.50,1800.00,1812.50,1822.597277459824748601,92781,4373,169102398.00,37554,40.48,38.50,12.50
20-December-2021,1806.00,1830.00,1786.75,1798.70,1807.123090026186662598,314664,20152,568636580.00,198242,63.00,43.25,-7.30
17-December-2021,1815.40,1842.00,1806.20,1821.70,1824.197566994998580383,503657,19081,918769874.00,154415,30.66,35.80,6.30
16-December-2021,1753.00,1777.75,1753.00,1771.40,1767.616568039741730100,155806,6711,275405267.00,85227,54.70,24.75,18.40
15-December-2021,1748.00,1748.00,1721.80,1733.50,1731.603171139108757145,119137,8174,206298007.00,54904,46.08,26.20,-14.50
14-December-2021,1730.00,1759.45,1711.00,1752.15,1742.796055351061945160,101606,7222,177078536.00,44995,44.28,48.45,22.15
13-December-2021,1765.00,1772.50,1739.25,1744.90,1752.426648291869152099,68935,3309,120803531.00,21313,30.92,33.25,-20.10
10-December-2021,1757.00,1763.80,1746.05,1758.65,1754.296211998049097707,43057,2655,75534732.00,18413,42.76,17.75,1.65
9-December-2021,1758.00,1769.30,1742.00,1762.70,1755.512288541334184487,62660,3172,110000400.00,33939,54.16,27.30,4.70
8-December-2021,1724.00,1759.60,1724.00,1752.90,1723.146063260604785766,589498,11782,1015791158.00,510520,86.60,35.60,28.90
7-December-2021,1705.00,1724.95,1694.50,1712.25,1710.065027312216857137,53639,4087,91726178.00,16547,30.85,30.45,7.25
6-December-2021,1732.00,1732.70,1690.00,1693.65,1705.005770059974128807,127555,7769,217482011.00,48986,38.40,42.70,-38.35
3-December-2021,1762.00,1786.70,1732.20,1734.90,1753.994065896803119642,1114743,13118,1955252607.00,988412,88.67,54.50,-27.10
2-December-2021,1715.00,1750.00,1713.00,1748.25,1733.549118419459486541,239513,11245,415207550.00,106472,44.45,37.00,33.25
1-December-2021,1715.00,1741.40,1713.45,1715.50,1732.162260895168772832,292079,12354,505928221.00,174478,59.74,27.95,0.50
30-November-2021,1700.00,1729.90,1700.00,1714.45,1716.214692465413609761,227763,12786,390890207.00,108008,47.42,29.90,14.45
29-November-2021,1680.00,1711.90,1669.55,1696.85,1692.875252753746295253,108307,6053,183350240.00,37146,34.30,42.35,16.85
26-November-2021,1705.45,1718.10,1683.00,1690.45,1702.846796682099621312,450767,24647,767587142.00,318836,70.73,35.10,-15.00
25-November-2021,1700.00,1725.85,1698.65,1722.45,1711.534924824868247390,216694,11640,370879349.00,126636,58.44,27.20,22.45
24-November-2021,1740.00,1740.05,1689.00,1697.50,1710.950165173775735205,247618,9803,423662058.00,176475,71.27,51.05,-42.50
23-November-2021,1738.50,1747.05,1710.75,1732.25,1727.101663496722245286,103577,6275,178888009.00,46966,45.34,36.30,-6.25
22-November-2021,1781.00,1785.00,1751.00,1758.50,1768.989249310867973550,435693,20366,770736233.00,271203,62.25,34.00,-22.50
18-November-2021,1782.00,1789.30,1759.05,1780.70,1770.923463462223392229,258308,13006,457443698.00,141607,54.82,30.25,-1.30
17-November-2021,1792.30,1802.00,1781.10,1788.05,1793.446268712856390581,53172,2737,95361125.00,21547,40.52,20.90,-4.25
16-November-2021,1787.00,1808.65,1777.25,1790.60,1798.341962613456274312,111056,3880,199716665.00,53998,48.62,31.40,3.60
15-November-2021,1780.90,1800.00,1776.00,1785.55,1795.771636817401908651,352605,6660,633198058.00,245278,69.56,24.00,4.65
12-November-2021,1747.00,1782.40,1738.30,1780.00,1765.353447502914014166,200754,5952,354401766.00,85136,42.41,44.10,33.00
11-November-2021,1735.00,1740.00,1710.00,1732.55,1722.426617769266900314,55354,3587,95343203.00,19745,35.67,30.00,-2.45
10-November-2021,1734.70,1750.90,1723.25,1738.20,1736.485247324269597917,55312,3142,96048472.00,16611,30.03,27.65,3.50
9-November-2021,1737.00,1749.80,1726.15,1742.40,1740.544455448058708514,196905,10131,342721906.00,106012,53.84,23.65,5.40
8-November-2021,1727.00,1740.00,1703.10,1737.65,1725.349651888711746675,186291,12111,321417112.00,116340,62.45,36.90,10.65
4-November-2021,1715.85,1715.85,1705.00,1709.40,1710.770969599736723024,48618,8854,83174263.00,36255,74.57,10.85,-6.45
3-November-2021,1708.00,1717.45,1699.60,1702.60,1708.105657015590200445,56125,3031,95867430.00,26059,46.43,17.85,-5.40
2-November-2021,1701.80,1706.35,1687.20,1697.85,1695.825005377636623603,79031,3635,134022746.00,47145,59.65,19.15,-3.95
1-November-2021,1674.20,1706.50,1674.20,1699.95,1695.171789290378754897,137820,9672,233628576.00,56744,41.17,32.30,25.75
29-October-2021,1690.30,1712.95,1661.25,1668.60,1687.612084082241024067,182488,19099,307968954.00,83952,46.00,51.70,-21.70
28-October-2021,1720.00,1724.45,1693.00,1704.00,1711.248464047098484200,81871,4536,140101623.00,31028,37.90,31.45,-16.00
27-October-2021,1706.00,1733.80,1701.40,1728.70,1718.531682006115842124,133751,9262,229855331.00,59048,44.15,32.40,22.70
26-October-2021,1704.70,1726.65,1694.70,1704.10,1705.940544945889396515,127609,10074,217693367.00,54029,42.34,31.95,-0.60
25-October-2021,1724.45,1730.00,1687.00,1707.70,1700.866209951205266424,82181,5600,139778886.00,28329,34.47,43.00,-16.75
22-October-2021,1748.00,1763.60,1707.10,1719.55,1728.962977572410684097,195206,18432,337503947.00,89571,45.89,56.50,-28.45
21-October-2021,1816.85,1816.85,1747.40,1753.85,1773.377182169587079788,214981,10298,381242400.00,113701,52.89,69.45,-63.00
20-October-2021,1823.55,1848.25,1793.95,1800.50,1820.155700976195974902,3615565,9483,6580891247.00,3509811,97.08,54.30,-23.05
19-October-2021,1810.00,1833.90,1782.55,1821.45,1817.087319530301861826,246371,12107,447677620.00,99259,40.29,51.35,11.45
18-October-2021,1734.20,1799.05,1734.20,1792.15,1768.657173891648958078,274349,12487,485229327.00,152836,55.71,64.85,57.95
14-October-2021,1744.00,1784.05,1698.25,1715.50,1737.967710610841595451,495333,20693,860872760.00,155390,31.37,85.80,-28.50
13-October-2021,1693.55,1713.50,1681.25,1708.75,1697.673452918933874389,130116,7364,220894479.00,45389,34.88,32.25,15.20
12-October-2021,1679.85,1689.00,1662.00,1684.80,1675.909004860170504342,313775,24453,525858348.00,126851,40.43,27.00,4.95
11-October-2021,1688.95,1730.30,1663.95,1692.00,1722.291336081344600790,3384023,15247,5828273494.00,3267145,96.55,66.35,3.05
8-October-2021,1704.00,1731.00,1698.20,1723.55,1719.049081700040438363,343733,20093,590893898.00,223490,65.02,32.80,19.55
7-October-2021,1682.00,1703.80,1677.00,1691.30,1693.051882723929258985,289846,21017,490724316.00,154793,53.41,26.80,9.30
6-October-2021,1696.55,1709.00,1670.00,1673.90,1681.718343115428725629,88938,6627,149568666.00,42998,48.35,39.00,-22.65
5-October-2021,1678.00,1703.00,1663.25,1692.75,1679.569000480538202787,208100,17432,349518309.00,89951,43.22,39.75,14.75
4-October-2021,1669.20,1688.05,1666.30,1679.10,1679.184740452591980060,85861,4579,144176481.00,57688,67.19,21.75,9.90
1-October-2021,1668.00,1678.65,1661.40,1664.95,1669.710272545253953336,146838,15612,245176917.00,76376,52.01,17.25,-3.05
30-September-2021,1699.00,1700.00,1670.00,1675.40,1684.677171492204899777,71840,4771,121027208.00,33049,46.00,30.00,-23.60
29-September-2021,1661.95,1701.00,1658.00,1692.05,1678.138241211425263855,214227,19689,359502521.00,81403,38.00,43.00,30.10
28-September-2021,1713.00,1713.00,1675.50,1687.50,1688.400036251159330907,424814,36828,717255973.00,240601,56.64,37.50,-25.50
27-September-2021,1770.85,1770.85,1719.00,1721.95,1736.251950354609929078,146640,8797,254603986.00,78915,53.82,51.85,-48.90
24-September-2021,1759.00,1787.50,1752.20,1763.45,1773.252838654956359955,182745,8519,324053090.00,57855,31.66,35.30,4.45
23-September-2021,1732.15,1745.00,1722.30,1741.70,1717.450020909979283827,3302251,4446,5671451049.00,3247378,98.34,22.70,9.55
22-September-2021,1718.00,1738.75,1713.05,1716.65,1726.319714926647211799,100746,4238,173919806.00,33976,33.72,25.70,-1.35
21-September-2021,1692.30,1726.00,1685.00,1717.70,1708.180701766240084325,295996,15422,505614655.00,183355,61.94,41.00,25.40
20-September-2021,1685.00,1707.65,1678.25,1687.85,1695.403380139479183788,170348,12006,288808575.00,69533,40.82,29.40,2.85
17-September-2021,1701.50,1717.90,1685.30,1691.30,1704.451784064492197669,434037,14165,739795139.00,311039,71.66,32.60,-10.20
16-September-2021,1715.00,1722.00,1691.60,1702.35,1700.724717682702901211,87136,4368,148194349.00,42174,48.40,30.40,-12.65
15-September-2021,1696.70,1716.40,1687.30,1711.10,1705.416974733433136781,98193,4465,167460009.00,41399,42.16,29.10,14.40
14-September-2021,1697.90,1697.90,1679.65,1685.90,1688.866197291356012974,65051,4163,109862435.00,35040,53.87,18.25,-12.00
13-September-2021,1688.00,1701.00,1675.00,1691.00,1688.840431651822022971,151233,12245,255408405.00,73924,48.88,26.00,3.00
9-September-2021,1687.90,1694.95,1682.20,1691.80,1688.137495274612518226,55551,3370,93777726.00,23347,42.03,12.75,3.90
8-September-2021,1704.45,1704.45,1683.50,1693.00,1692.569016611220237757,88073,5303,149069631.00,37723,42.83,20.95,-11.45
7-September-2021,1732.00,1735.00,1704.75,1706.50,1713.294355776344995243,94610,5305,162094779.00,40456,42.76,30.25,-25.50
6-September-2021,1707.00,1732.00,1700.00,1730.00,1713.528712871287128712,144430,6993,247484952.00,73111,50.62,32.00,23.00
3-September-2021,1697.00,1706.05,1685.30,1700.30,1698.039429194691874204,110020,6978,186818298.00,46195,41.99,20.75,3.30
2-September-2021,1677.45,1694.70,1663.00,1688.45,1671.706950579380013865,252425,10273,421980627.00,162710,64.46,31.70,11.00
1-September-2021,1712.00,1713.00,1673.05,1677.35,1684.178598510423916317,192538,12865,324268379.00,101170,52.55,39.95,-34.65
31-August-2021,1700.10,1714.75,1686.10,1704.15,1698.055492425455593632,780575,11039,1325459666.00,687548,88.08,28.65,4.05
30-August-2021,1704.80,1718.80,1690.35,1697.85,1702.869190622693395517,153093,12517,260697353.00,74531,48.68,28.45,-6.95
27-August-2021,1722.00,1728.40,1705.00,1708.45,1713.477362577849986460,110790,8846,189836157.00,50885,45.93,23.40,-13.55
26-August-2021,1736.00,1746.00,1720.00,1726.95,1734.406957220555946213,139366,9056,241717360.00,58636,42.07,26.00,-9.05
25-August-2021,1715.20,1746.35,1715.20,1737.20,1732.157036393409751696,119692,7276,207325340.00,45347,37.89,31.15,22.00
24-August-2021,1748.00,1755.60,1712.50,1720.75,1729.956883137434175245,227498,15499,393561731.00,116552,51.23,43.10,-27.25
23-August-2021,1733.05,1752.80,1731.75,1739.20,1741.694145880497372410,147093,8332,256191017.00,58389,39.70,21.05,6.15
20-August-2021,1724.95,1745.00,1719.50,1732.15,1734.788022184096077883,125315,8924,217394961.00,46641,37.22,25.50,7.20
18-August-2021,1735.00,1755.00,1727.00,1733.35,1739.923385902872050994,179001,11870,311448026.00,68256,38.13,28.00,-1.65
17-August-2021,1704.40,1748.45,1687.90,1741.45,1728.720994581641640988,337187,18846,582902246.00,163378,48.45,60.55,37.05
16-August-2021,1711.60,1720.00,1690.30,1704.75,1704.864292438029494822,191220,13533,326004150.00,83060,43.44,29.70,-6.85
13-August-2021,1699.00,1722.00,1691.45,1712.50,1708.341611267150275818,247445,15270,422720590.00,133687,54.03,30.55,13.50
12-August-2021,1678.00,1696.20,1674.55,1690.50,1688.070261004621562239,105592,6242,178246715.00,45589,43.17,21.65,12.50
11-August-2021,1676.35,1684.00,1668.30,1677.45,1675.545206310679611650,95584,6977,160155313.00,44373,46.42,15.70,1.10
10-August-2021,1670.00,1680.00,1661.80,1676.35,1673.860247132007641705,106259,7093,177862716.00,58074,54.65,18.20,6.35
9-August-2021,1656.40,1667.40,1646.50,1663.00,1650.530912964192747637,4505456,9319,7436394405.00,4432612,98.38,20.90,6.60
6-August-2021,1660.10,1660.75,1644.10,1650.35,1652.682862333659910017,105131,9625,173748202.00,53402,50.80,16.65,-9.75
5-August-2021,1651.00,1666.25,1647.05,1654.85,1656.221070406679487780,106595,8470,176544885.00,57028,53.50,19.20,3.85
4-August-2021,1665.20,1680.00,1639.35,1649.15,1652.129098208422109895,336519,9658,555972832.00,272048,80.84,40.65,-16.05
3-August-2021,1641.00,1658.70,1636.40,1654.10,1645.695957423663004276,119503,7332,196665604.00,55763,46.66,22.30,13.10
2-August-2021,1620.00,1634.90,1620.00,1631.35,1627.489440738996338443,131638,8548,214239455.00,76819,58.36,14.90,11.35
30-July-2021,1616.85,1623.45,1606.10,1610.25,1613.404545967287084038,88650,4810,143028313.00,44976,50.73,17.35,-6.60
29-July-2021,1610.00,1620.00,1605.35,1616.85,1614.703383811120265931,105591,6864,170498145.00,56994,53.98,14.65,6.85
28-July-2021,1604.30,1607.40,1585.70,1605.30,1595.546675597070947267,222461,12087,354946909.00,87349,39.26,21.70,1.00
27-July-2021,1605.00,1608.90,1598.10,1602.60,1602.822849140416579536,157809,10337,252939871.00,84004,53.23,10.80,-2.40
26-July-2021,1590.45,1611.80,1590.45,1604.05,1606.245506533296117670,154057,9233,247453364.00,78799,51.15,21.35,13.60
23-July-2021,1590.00,1598.70,1586.10,1590.35,1589.907794263275691331,698796,8913,1111021207.00,548177,78.45,12.60,0.35
22-July-2021,1556.00,1593.10,1556.00,1590.20,1583.952393422739238901,435318,9239,689522988.00,326017,74.89,37.10,34.20
20-July-2021,1538.00,1557.50,1538.00,1549.70,1545.787826819992406643,310798,14204,480427765.00,149863,48.22,19.50,11.70
19-July-2021,1551.00,1553.30,1537.40,1541.80,1553.829050575752117177,1632126,15792,2536044793.00,1540307,94.37,15.90,-9.20
16-July-2021,1580.00,1580.00,1550.00,1555.00,1559.491620009178522257,272375,12643,424766530.00,137098,50.33,30.00,-25.00
15-July-2021,1554.00,1597.25,1551.25,1580.30,1581.945296351348212834,344456,14762,544910549.00,127357,36.97,46.00,26.30
14-July-2021,1550.40,1582.40,1538.25,1576.90,1561.617276749356166494,181724,7258,283783338.00,46474,25.57,44.15,26.50
13-July-2021,1559.00,1559.00,1536.00,1544.90,1542.608562869365536374,171578,11597,264677692.00,78757,45.90,23.00,-14.10
12-July-2021,1572.00,1577.60,1535.00,1547.95,1562.018625885658667860,1617158,8198,2526030917.00,1509504,93.34,42.60,-24.05
9-July-2021,1557.00,1569.85,1550.00,1562.75,1556.593484932008910264,665749,3789,1036300556.00,580200,87.15,19.85,5.75
8-July-2021,1569.00,1576.00,1549.15,1560.50,1559.593137641446201159,101452,4272,158223843.00,31037,30.59,26.85,-8.50
7-July-2021,1568.00,1570.70,1544.65,1563.80,1559.910179035031525000,266931,18065,416388384.00,131134,49.13,26.05,-4.20
6-July-2021,1575.90,1586.70,1557.00,1562.50,1575.113055233127457021,209349,13745,329748343.00,85586,40.88,29.70,-13.40
5-July-2021,1571.75,1585.00,1563.10,1579.10,1573.782098417095595569,175437,8110,276099610.00,103693,59.11,21.90,7.35
2-July-2021,1562.50,1569.65,1542.30,1567.40,1554.201702814760488073,338146,19731,525547089.00,149712,44.27,27.35,4.90
1-July-2021,1582.00,1582.00,1559.35,1560.45,1565.122780522380882840,280753,18220,439412916.00,124508,44.35,22.65,-21.55
30-June-2021,1562.60,1590.85,1562.60,1581.25,1583.431078086752746551,172398,8875,272980351.00,65985,38.27,28.25,18.65
29-June-2021,1564.85,1573.75,1559.25,1562.60,1564.649763453577764636,121752,8355,190499238.00,60602,49.77,14.50,-2.25
28-June-2021,1572.00,1580.00,1559.50,1571.55,1570.489806235672509522,229454,16107,360355168.00,113270,49.36,20.50,-0.45
25-June-2021,1570.00,1578.20,1543.75,1574.45,1565.055530103666137504,281577,15098,440683641.00,111044,39.44,34.45,4.45
24-June-2021,1516.00,1568.35,1511.90,1559.15,1543.531866283774135715,441203,18504,681010890.00,117099,26.54,56.45,43.15
23-June-2021,1523.00,1524.95,1498.60,1502.85,1511.341269702035302638,1596028,7531,2412142984.00,1492600,93.52,26.35,-20.15
